Year,Month_Name,Date,State,Vehicle_Class,Vehicle_Category,Vehicle_Type,EV_Sales_Quantity,Cluster
2021.0,jun,6/1/2021,15,58,1,2,50.0,1
2021.0,jun,6/1/2021,15,59,1,5,3.0,1
2021.0,jun,6/1/2021,15,60,1,4,1.0,1
2021.0,jun,6/1/2021,15,63,4,11,0.0,0
2021.0,jun,6/1/2021,15,65,4,11,0.0,0
2021.0,jun,6/1/2021,15,66,4,11,0.0,0
2021.0,jun,6/1/2021,15,71,4,11,0.0,0
2021.0,jun,6/1/2021,16,0,4,11,0.0,2
2021.0,jun,6/1/2021,16,1,4,11,0.0,2
2021.0,jun,6/1/2021,16,2,4,11,0.0,2
2021.0,jun,6/1/2021,16,5,4,11,0.0,2
2021.0,jun,6/1/2021,16,9,3,9,0.0,2
2021.0,jun,6/1/2021,16,10,4,11,0.0,2
2021.0,jun,6/1/2021,16,13,4,11,0.0,2
2021.0,jun,6/1/2021,16,15,4,11,0.0,2
2021.0,jun,6/1/2021,16,19,4,11,0.0,2
2021.0,jun,6/1/2021,16,20,3,10,0.0,2
2021.0,jun,6/1/2021,16,18,1,6,13.0,1
2021.0,jun,6/1/2021,16,17,1,3,2.0,1
2021.0,jun,6/1/2021,16,26,4,11,0.0,2
2021.0,jun,6/1/2021,16,31,0,0,184.0,1
2021.0,jun,6/1/2021,16,32,0,0,0.0,1
2021.0,jun,6/1/2021,16,38,0,0,0.0,1
2021.0,jun,6/1/2021,16,39,2,8,1.0,0
2021.0,jun,6/1/2021,16,40,2,7,139.0,0
2021.0,jun,6/1/2021,16,45,0,0,0.0,1
2021.0,jun,6/1/2021,16,47,3,9,0.0,0
2021.0,jun,6/1/2021,16,50,4,11,0.0,0
2021.0,jun,6/1/2021,16,51,4,11,0.0,0
2021.0,jun,6/1/2021,16,58,1,2,0.0,1
2021.0,jun,6/1/2021,16,59,1,5,23.0,1
2021.0,jun,6/1/2021,16,60,1,4,0.0,1
2021.0,jun,6/1/2021,17,2,4,11,0.0,2
2021.0,jun,6/1/2021,17,11,4,11,0.0,2
2021.0,jun,6/1/2021,17,19,4,11,0.0,2
2021.0,jun,6/1/2021,17,26,4,11,0.0,2
2021.0,jun,6/1/2021,17,31,0,0,0.0,1
2021.0,jun,6/1/2021,17,39,2,8,0.0,0
2021.0,jun,6/1/2021,17,40,2,7,0.0,0
2021.0,jun,6/1/2021,17,50,4,11,0.0,0
2021.0,jun,6/1/2021,19,0,4,11,0.0,2
2021.0,jun,6/1/2021,19,1,4,11,0.0,2
2021.0,jun,6/1/2021,19,2,4,11,0.0,2
2021.0,jun,6/1/2021,19,5,4,11,0.0,2
2021.0,jun,6/1/2021,19,9,3,9,26.0,2
2021.0,jun,6/1/2021,19,10,4,11,0.0,2
2021.0,jun,6/1/2021,19,12,4,11,0.0,2
2021.0,jun,6/1/2021,19,13,4,11,0.0,2
2021.0,jun,6/1/2021,19,15,4,11,0.0,2
2021.0,jun,6/1/2021,19,16,4,11,0.0,2
2021.0,jun,6/1/2021,19,19,4,11,0.0,2
2021.0,jun,6/1/2021,19,18,1,6,26.0,1
2021.0,jun,6/1/2021,19,17,1,3,28.0,1
2021.0,jun,6/1/2021,19,22,4,11,0.0,2
2021.0,jun,6/1/2021,19,23,4,11,0.0,2
2021.0,jun,6/1/2021,19,25,4,11,0.0,2
2021.0,jun,6/1/2021,19,26,4,11,0.0,2
2021.0,jun,6/1/2021,19,27,4,11,0.0,2
2021.0,jun,6/1/2021,19,28,4,11,0.0,2
2021.0,jun,6/1/2021,19,31,0,0,891.0,1
2021.0,jun,6/1/2021,19,32,0,0,0.0,1
2021.0,jun,6/1/2021,19,34,4,11,0.0,2
2021.0,jun,6/1/2021,19,35,4,11,0.0,2
2021.0,jun,6/1/2021,19,38,0,0,0.0,1
2021.0,jun,6/1/2021,19,39,2,8,6.0,0
2021.0,jun,6/1/2021,19,40,2,7,184.0,0
2021.0,jun,6/1/2021,19,45,0,0,0.0,1
2021.0,jun,6/1/2021,19,50,4,11,0.0,0
2021.0,jun,6/1/2021,19,51,4,11,0.0,0
2021.0,jun,6/1/2021,19,58,1,2,8.0,1
2021.0,jun,6/1/2021,19,59,1,5,1.0,1
2021.0,jun,6/1/2021,19,63,4,11,0.0,0
2021.0,jun,6/1/2021,19,65,4,11,0.0,0
2021.0,jun,6/1/2021,19,66,4,11,0.0,0
2021.0,jun,6/1/2021,19,67,4,11,0.0,0
2021.0,jun,6/1/2021,21,2,4,11,0.0,2
2021.0,jun,6/1/2021,21,13,4,11,0.0,2
2021.0,jun,6/1/2021,21,19,4,11,0.0,2
2021.0,jun,6/1/2021,21,26,4,11,0.0,2
2021.0,jun,6/1/2021,21,31,0,0,0.0,1
2021.0,jun,6/1/2021,21,39,2,8,0.0,0
2021.0,jun,6/1/2021,21,40,2,7,0.0,0
2021.0,jun,6/1/2021,21,47,3,9,0.0,0
2021.0,jun,6/1/2021,21,58,1,2,0.0,1
2021.0,jun,6/1/2021,21,59,1,5,0.0,1
2021.0,jun,6/1/2021,20,13,4,11,0.0,2
2021.0,jun,6/1/2021,20,26,4,11,0.0,2
2021.0,jun,6/1/2021,20,31,0,0,0.0,1
2021.0,jun,6/1/2021,20,40,2,7,0.0,0
2021.0,jun,6/1/2021,18,0,4,11,0.0,2
2021.0,jun,6/1/2021,18,1,4,11,0.0,2
2021.0,jun,6/1/2021,18,2,4,11,0.0,2
2021.0,jun,6/1/2021,18,5,4,11,0.0,2
2021.0,jun,6/1/2021,18,9,3,9,0.0,2
2021.0,jun,6/1/2021,18,10,4,11,0.0,2
2021.0,jun,6/1/2021,18,12,4,11,0.0,2
2021.0,jun,6/1/2021,18,13,4,11,0.0,2
2021.0,jun,6/1/2021,18,15,4,11,0.0,2
2021.0,jun,6/1/2021,18,16,4,11,0.0,2
2021.0,jun,6/1/2021,18,20,3,10,0.0,2
2021.0,jun,6/1/2021,18,18,1,6,263.0,1
2021.0,jun,6/1/2021,18,17,1,3,50.0,1
2021.0,jun,6/1/2021,18,22,4,11,0.0,2
2021.0,jun,6/1/2021,18,23,4,11,0.0,2
2021.0,jun,6/1/2021,18,25,4,11,0.0,2
2021.0,jun,6/1/2021,18,26,4,11,0.0,2
2021.0,jun,6/1/2021,18,27,4,11,0.0,2
2021.0,jun,6/1/2021,18,33,4,11,0.0,2
2021.0,jun,6/1/2021,18,31,0,0,227.0,1
2021.0,jun,6/1/2021,18,36,4,11,0.0,2
2021.0,jun,6/1/2021,18,38,0,0,0.0,1
2021.0,jun,6/1/2021,18,39,2,8,0.0,0
2021.0,jun,6/1/2021,18,40,2,7,13.0,0
2021.0,jun,6/1/2021,18,47,3,9,0.0,0
2021.0,jun,6/1/2021,18,50,4,11,0.0,0
2021.0,jun,6/1/2021,18,55,4,11,0.0,0
2021.0,jun,6/1/2021,18,58,1,2,0.0,1
2021.0,jun,6/1/2021,18,59,1,5,0.0,1
2021.0,jun,6/1/2021,18,64,4,11,0.0,0
2021.0,jun,6/1/2021,18,65,4,11,0.0,0
2021.0,jun,6/1/2021,22,2,4,11,0.0,2
2021.0,jun,6/1/2021,22,13,4,11,0.0,2
2021.0,jun,6/1/2021,22,15,4,11,0.0,2
2021.0,jun,6/1/2021,22,16,4,11,0.0,2
2021.0,jun,6/1/2021,22,19,4,11,0.0,2
2021.0,jun,6/1/2021,22,26,4,11,0.0,2
2021.0,jun,6/1/2021,22,30,2,8,0.0,0
2021.0,jun,6/1/2021,22,31,0,0,0.0,1
2021.0,jun,6/1/2021,22,39,2,8,0.0,0
2021.0,jun,6/1/2021,22,40,2,7,0.0,0
2021.0,jun,6/1/2021,22,43,0,1,0.0,1
2021.0,jun,6/1/2021,22,46,3,9,0.0,0
2021.0,jun,6/1/2021,22,59,1,5,0.0,1
2021.0,jun,6/1/2021,23,9,3,9,0.0,2
2021.0,jun,6/1/2021,23,13,4,11,0.0,2
2021.0,jun,6/1/2021,23,16,4,11,0.0,2
2021.0,jun,6/1/2021,23,26,4,11,0.0,2
2021.0,jun,6/1/2021,23,33,4,11,0.0,2
2021.0,jun,6/1/2021,23,31,0,0,0.0,1
2021.0,jun,6/1/2021,23,39,2,8,0.0,0
2021.0,jun,6/1/2021,23,40,2,7,0.0,0
2021.0,jun,6/1/2021,24,0,4,11,0.0,2
2021.0,jun,6/1/2021,24,1,4,11,0.0,2
2021.0,jun,6/1/2021,24,2,4,11,0.0,2
2021.0,jun,6/1/2021,24,9,3,9,0.0,2
2021.0,jun,6/1/2021,24,10,4,11,0.0,2
2021.0,jun,6/1/2021,24,12,4,11,0.0,2
2021.0,jun,6/1/2021,24,13,4,11,0.0,2
2021.0,jun,6/1/2021,24,15,4,11,0.0,2
2021.0,jun,6/1/2021,24,19,4,11,0.0,2
2021.0,jun,6/1/2021,24,18,1,6,3.0,1
2021.0,jun,6/1/2021,24,17,1,3,63.0,1
2021.0,jun,6/1/2021,24,21,4,11,0.0,2
2021.0,jun,6/1/2021,24,22,4,11,0.0,2
2021.0,jun,6/1/2021,24,25,4,11,0.0,2
2021.0,jun,6/1/2021,24,26,4,11,0.0,2
2021.0,jun,6/1/2021,24,27,4,11,0.0,2
2021.0,jun,6/1/2021,24,33,4,11,0.0,2
2021.0,jun,6/1/2021,24,31,0,0,145.0,1
2021.0,jun,6/1/2021,24,32,0,0,0.0,1
2021.0,jun,6/1/2021,24,38,0,0,2.0,1
2021.0,jun,6/1/2021,24,39,2,8,0.0,0
2021.0,jun,6/1/2021,24,40,2,7,2.0,0
2021.0,jun,6/1/2021,24,45,0,0,0.0,1
2021.0,jun,6/1/2021,24,46,3,9,0.0,0
2021.0,jun,6/1/2021,24,50,4,11,0.0,0
2021.0,jun,6/1/2021,24,51,4,11,0.0,0
2021.0,jun,6/1/2021,24,58,1,2,0.0,1
2021.0,jun,6/1/2021,24,59,1,5,0.0,1
2021.0,jun,6/1/2021,24,63,4,11,0.0,0
2021.0,jun,6/1/2021,24,64,4,11,0.0,0
2021.0,jun,6/1/2021,24,66,4,11,0.0,0
2021.0,jun,6/1/2021,26,1,4,11,0.0,2
2021.0,jun,6/1/2021,26,2,4,11,0.0,2
2021.0,jun,6/1/2021,26,5,4,11,0.0,2
2021.0,jun,6/1/2021,26,9,3,9,0.0,2
2021.0,jun,6/1/2021,26,10,4,11,0.0,2
2021.0,jun,6/1/2021,26,13,4,11,0.0,2
2021.0,jun,6/1/2021,26,15,4,11,0.0,2
2021.0,jun,6/1/2021,26,19,4,11,0.0,2
2021.0,jun,6/1/2021,26,18,1,6,49.0,1
2021.0,jun,6/1/2021,26,17,1,3,15.0,1
2021.0,jun,6/1/2021,26,26,4,11,0.0,2
2021.0,jun,6/1/2021,26,27,4,11,0.0,2
2021.0,jun,6/1/2021,26,28,4,11,0.0,2
2021.0,jun,6/1/2021,26,33,4,11,0.0,2
2021.0,jun,6/1/2021,26,31,0,0,62.0,1
2021.0,jun,6/1/2021,26,32,0,0,0.0,1
2021.0,jun,6/1/2021,26,38,0,0,0.0,1
2021.0,jun,6/1/2021,26,39,2,8,0.0,0
2021.0,jun,6/1/2021,26,40,2,7,3.0,0
2021.0,jun,6/1/2021,26,45,0,0,9.0,1
2021.0,jun,6/1/2021,26,58,1,2,0.0,1
2021.0,jun,6/1/2021,26,59,1,5,0.0,1
2021.0,jun,6/1/2021,25,0,4,11,0.0,2
2021.0,jun,6/1/2021,25,1,4,11,0.0,2
2021.0,jun,6/1/2021,25,2,4,11,0.0,2
2021.0,jun,6/1/2021,25,15,4,11,0.0,2
2021.0,jun,6/1/2021,25,20,3,10,0.0,2
2021.0,jun,6/1/2021,25,26,4,11,0.0,2
2021.0,jun,6/1/2021,25,31,0,0,31.0,1
2021.0,jun,6/1/2021,25,38,0,0,0.0,1
2021.0,jun,6/1/2021,25,39,2,8,0.0,0
2021.0,jun,6/1/2021,25,40,2,7,0.0,0
2021.0,jun,6/1/2021,25,45,0,0,0.0,1
2021.0,jun,6/1/2021,25,58,1,2,0.0,1
2021.0,jun,6/1/2021,27,0,4,11,0.0,2
2021.0,jun,6/1/2021,27,1,4,11,0.0,2
2021.0,jun,6/1/2021,27,2,4,11,0.0,2
2021.0,jun,6/1/2021,27,3,4,11,0.0,2
2021.0,jun,6/1/2021,27,5,4,11,0.0,2
2021.0,jun,6/1/2021,27,9,3,9,0.0,2
2021.0,jun,6/1/2021,27,13,4,11,0.0,2
2021.0,jun,6/1/2021,27,15,4,11,0.0,2
2021.0,jun,6/1/2021,27,16,4,11,0.0,2
2021.0,jun,6/1/2021,27,19,4,11,0.0,2
2021.0,jun,6/1/2021,27,20,3,10,0.0,2
2021.0,jun,6/1/2021,27,18,1,6,285.0,1
2021.0,jun,6/1/2021,27,17,1,3,71.0,1
2021.0,jun,6/1/2021,27,22,4,11,0.0,2
2021.0,jun,6/1/2021,27,25,4,11,0.0,2
2021.0,jun,6/1/2021,27,26,4,11,0.0,2
2021.0,jun,6/1/2021,27,27,4,11,0.0,2
2021.0,jun,6/1/2021,27,28,4,11,0.0,2
2021.0,jun,6/1/2021,27,33,4,11,0.0,2
2021.0,jun,6/1/2021,27,31,0,0,497.0,1
2021.0,jun,6/1/2021,27,32,0,0,0.0,1
2021.0,jun,6/1/2021,27,38,0,0,8.0,1
2021.0,jun,6/1/2021,27,39,2,8,2.0,0
2021.0,jun,6/1/2021,27,40,2,7,32.0,0
2021.0,jun,6/1/2021,27,42,4,11,0.0,0
2021.0,jun,6/1/2021,27,43,0,1,0.0,1
2021.0,jun,6/1/2021,27,45,0,0,10.0,1
2021.0,jun,6/1/2021,27,46,3,9,0.0,0
2021.0,jun,6/1/2021,27,50,4,11,0.0,0
2021.0,jun,6/1/2021,27,55,4,11,0.0,0
2021.0,jun,6/1/2021,27,58,1,2,4.0,1
2021.0,jun,6/1/2021,27,59,1,5,1.0,1
2021.0,jun,6/1/2021,27,62,4,11,0.0,0
2021.0,jun,6/1/2021,27,64,4,11,0.0,0
2021.0,jun,6/1/2021,27,69,4,11,0.0,0
2021.0,jun,6/1/2021,27,71,4,11,0.0,0
2021.0,jun,6/1/2021,28,2,4,11,0.0,2
2021.0,jun,6/1/2021,28,9,3,9,0.0,2
2021.0,jun,6/1/2021,28,13,4,11,0.0,2
2021.0,jun,6/1/2021,28,20,3,10,0.0,2
2021.0,jun,6/1/2021,28,26,4,11,0.0,2
2021.0,jun,6/1/2021,28,30,2,8,0.0,0
2021.0,jun,6/1/2021,28,33,4,11,0.0,2
2021.0,jun,6/1/2021,28,31,0,0,0.0,1
2021.0,jun,6/1/2021,28,39,2,8,0.0,0
2021.0,jun,6/1/2021,28,40,2,7,0.0,0
2021.0,jun,6/1/2021,28,45,0,0,0.0,1
2021.0,jun,6/1/2021,29,0,4,11,0.0,2
2021.0,jun,6/1/2021,29,1,4,11,0.0,2
2021.0,jun,6/1/2021,29,2,4,11,0.0,2
2021.0,jun,6/1/2021,29,5,4,11,0.0,2
2021.0,jun,6/1/2021,29,9,3,9,0.0,2
2021.0,jun,6/1/2021,29,13,4,11,0.0,2
2021.0,jun,6/1/2021,29,15,4,11,0.0,2
2021.0,jun,6/1/2021,29,19,4,11,0.0,2
2021.0,jun,6/1/2021,29,20,3,10,0.0,2
2021.0,jun,6/1/2021,29,17,1,3,91.0,1
2021.0,jun,6/1/2021,29,26,4,11,200.0,2
2021.0,jun,6/1/2021,29,27,4,11,0.0,2
2021.0,jun,6/1/2021,29,33,4,11,0.0,2
2021.0,jun,6/1/2021,29,31,0,0,545.0,1
2021.0,jun,6/1/2021,29,32,0,0,0.0,1
2021.0,jun,6/1/2021,29,38,0,0,51.0,1
2021.0,jun,6/1/2021,29,39,2,8,0.0,0
2021.0,jun,6/1/2021,29,40,2,7,42.0,0
2021.0,jun,6/1/2021,29,45,0,0,64.0,1
2021.0,jun,6/1/2021,29,50,4,11,0.0,0
2021.0,jun,6/1/2021,29,54,4,11,0.0,0
2021.0,jun,6/1/2021,29,58,1,2,2.0,1
2021.0,jun,6/1/2021,29,59,1,5,0.0,1
2021.0,jun,6/1/2021,29,60,1,4,0.0,1
2021.0,jun,6/1/2021,29,63,4,11,0.0,0
2021.0,jun,6/1/2021,29,69,4,11,0.0,0
2021.0,jun,6/1/2021,29,71,4,11,0.0,0
2021.0,jun,6/1/2021,30,2,4,11,0.0,2
2021.0,jun,6/1/2021,30,13,4,11,0.0,2
2021.0,jun,6/1/2021,30,19,4,11,0.0,2
2021.0,jun,6/1/2021,30,18,1,6,68.0,1
2021.0,jun,6/1/2021,30,21,4,11,0.0,2
2021.0,jun,6/1/2021,30,26,4,11,0.0,2
2021.0,jun,6/1/2021,30,33,4,11,0.0,2
2021.0,jun,6/1/2021,30,31,0,0,1.0,1
2021.0,jun,6/1/2021,30,39,2,8,0.0,0
2021.0,jun,6/1/2021,30,40,2,7,0.0,0
2021.0,jun,6/1/2021,30,58,1,2,0.0,1
2021.0,jun,6/1/2021,30,59,1,5,20.0,1
2021.0,jun,6/1/2021,32,0,4,11,0.0,2
2021.0,jun,6/1/2021,32,1,4,11,0.0,2
2021.0,jun,6/1/2021,32,2,4,11,0.0,2
2021.0,jun,6/1/2021,32,5,4,11,0.0,2
2021.0,jun,6/1/2021,32,9,3,9,5.0,2
2021.0,jun,6/1/2021,32,11,4,11,0.0,2
2021.0,jun,6/1/2021,32,13,4,11,0.0,2
2021.0,jun,6/1/2021,32,15,4,11,0.0,2
2021.0,jun,6/1/2021,32,18,1,6,128.0,1
2021.0,jun,6/1/2021,32,17,1,3,59.0,1
2021.0,jun,6/1/2021,32,21,4,11,0.0,2
2021.0,jun,6/1/2021,32,26,4,11,0.0,2
2021.0,jun,6/1/2021,32,28,4,11,0.0,2
2021.0,jun,6/1/2021,32,33,4,11,0.0,2
2021.0,jun,6/1/2021,32,31,0,0,37.0,1
2021.0,jun,6/1/2021,32,32,0,0,0.0,1
2021.0,jun,6/1/2021,32,38,0,0,0.0,1
2021.0,jun,6/1/2021,32,39,2,8,0.0,0
2021.0,jun,6/1/2021,32,40,2,7,7.0,0
2021.0,jun,6/1/2021,32,43,0,1,0.0,1
2021.0,jun,6/1/2021,32,58,1,2,0.0,1
2021.0,jun,6/1/2021,32,59,1,5,1.0,1
2021.0,jun,6/1/2021,32,63,4,11,0.0,0
2021.0,jun,6/1/2021,32,66,4,11,0.0,0
2021.0,jun,6/1/2021,31,0,4,11,0.0,2
2021.0,jun,6/1/2021,31,1,4,11,0.0,2
2021.0,jun,6/1/2021,31,2,4,11,0.0,2
2021.0,jun,6/1/2021,31,5,4,11,0.0,2
2021.0,jun,6/1/2021,31,9,3,9,0.0,2
2021.0,jun,6/1/2021,31,10,4,11,0.0,2
2021.0,jun,6/1/2021,31,12,4,11,0.0,2
2021.0,jun,6/1/2021,31,13,4,11,0.0,2
2021.0,jun,6/1/2021,31,14,4,11,0.0,2
2021.0,jun,6/1/2021,31,15,4,11,0.0,2
2021.0,jun,6/1/2021,31,16,4,11,0.0,2
2021.0,jun,6/1/2021,31,19,4,11,0.0,2
2021.0,jun,6/1/2021,31,20,3,10,0.0,2
2021.0,jun,6/1/2021,31,18,1,6,2587.0,1
2021.0,jun,6/1/2021,31,17,1,3,147.0,1
2021.0,jun,6/1/2021,31,21,4,11,0.0,2
2021.0,jun,6/1/2021,31,22,4,11,0.0,2
2021.0,jun,6/1/2021,31,23,4,11,0.0,2
2021.0,jun,6/1/2021,31,24,4,11,0.0,2
2021.0,jun,6/1/2021,31,25,4,11,0.0,2
2021.0,jun,6/1/2021,31,26,4,11,0.0,2
2021.0,jun,6/1/2021,31,27,4,11,0.0,2
2021.0,jun,6/1/2021,31,28,4,11,0.0,2
2021.0,jun,6/1/2021,31,33,4,11,0.0,2
2021.0,jun,6/1/2021,31,31,0,0,88.0,1
2021.0,jun,6/1/2021,31,32,0,0,0.0,1
2021.0,jun,6/1/2021,31,36,4,11,0.0,2
2021.0,jun,6/1/2021,31,38,0,0,0.0,1
2021.0,jun,6/1/2021,31,39,2,8,0.0,0
2021.0,jun,6/1/2021,31,40,2,7,3.0,0
2021.0,jun,6/1/2021,31,43,0,1,0.0,1
2021.0,jun,6/1/2021,31,45,0,0,4.0,1
2021.0,jun,6/1/2021,31,46,3,9,0.0,0
2021.0,jun,6/1/2021,31,58,1,2,4.0,1
2021.0,jun,6/1/2021,31,59,1,5,19.0,1
2021.0,jun,6/1/2021,31,63,4,11,0.0,0
2021.0,jun,6/1/2021,31,64,4,11,0.0,0
2021.0,jun,6/1/2021,31,66,4,11,0.0,0
2021.0,jun,6/1/2021,33,0,4,11,0.0,2
2021.0,jun,6/1/2021,33,1,4,11,0.0,2
2021.0,jun,6/1/2021,33,2,4,11,0.0,2
2021.0,jun,6/1/2021,33,5,4,11,0.0,2
2021.0,jun,6/1/2021,33,7,4,11,0.0,2
2021.0,jun,6/1/2021,33,9,3,9,0.0,2
2021.0,jun,6/1/2021,33,10,4,11,0.0,2
2021.0,jun,6/1/2021,33,12,4,11,0.0,2
2021.0,jun,6/1/2021,33,13,4,11,0.0,2
2021.0,jun,6/1/2021,33,15,4,11,0.0,2
2021.0,jun,6/1/2021,33,16,4,11,0.0,2
2021.0,jun,6/1/2021,33,19,4,11,0.0,2
2021.0,jun,6/1/2021,33,18,1,6,178.0,1
2021.0,jun,6/1/2021,33,21,4,11,0.0,2
2021.0,jun,6/1/2021,33,22,4,11,0.0,2
2021.0,jun,6/1/2021,33,25,4,11,0.0,2
2021.0,jun,6/1/2021,33,26,4,11,0.0,2
2021.0,jun,6/1/2021,33,27,4,11,0.0,2
2021.0,jun,6/1/2021,33,28,4,11,0.0,2
2021.0,jun,6/1/2021,33,30,2,8,0.0,0
2021.0,jun,6/1/2021,33,33,4,11,0.0,2
2021.0,jun,6/1/2021,33,31,0,0,12.0,1
2021.0,jun,6/1/2021,33,32,0,0,0.0,1
2021.0,jun,6/1/2021,33,38,0,0,0.0,1
2021.0,jun,6/1/2021,33,39,2,8,0.0,0
2021.0,jun,6/1/2021,33,40,2,7,18.0,0
2021.0,jun,6/1/2021,33,45,0,0,0.0,1
2021.0,jun,6/1/2021,33,46,3,9,0.0,0
2021.0,jun,6/1/2021,33,47,3,9,0.0,0
2021.0,jun,6/1/2021,33,50,4,11,0.0,0
2021.0,jun,6/1/2021,33,58,1,2,0.0,1
2021.0,jun,6/1/2021,33,59,1,5,0.0,1
2021.0,jun,6/1/2021,33,63,4,11,0.0,0
2021.0,jun,6/1/2021,33,66,4,11,0.0,0
2022.0,jun,6/1/2022,2,1,4,11,0.0,2
2022.0,jun,6/1/2022,2,9,3,9,0.0,2
2022.0,jun,6/1/2022,2,13,4,11,0.0,2
2022.0,jun,6/1/2022,2,14,4,11,0.0,2
2022.0,jun,6/1/2022,2,15,4,11,0.0,2
2022.0,jun,6/1/2022,2,16,4,11,0.0,2
2022.0,jun,6/1/2022,2,21,4,11,0.0,2
2022.0,jun,6/1/2022,2,26,4,11,0.0,2
2022.0,jun,6/1/2022,2,33,4,11,0.0,2
2022.0,jun,6/1/2022,2,31,0,0,0.0,1
2022.0,jun,6/1/2022,2,38,0,0,0.0,1
2022.0,jun,6/1/2022,2,39,2,8,0.0,0
2022.0,jun,6/1/2022,2,40,2,7,0.0,0
2022.0,jun,6/1/2022,2,47,3,9,0.0,0
2022.0,jun,6/1/2022,2,50,4,11,0.0,0
2022.0,jun,6/1/2022,2,51,4,11,0.0,0
2022.0,jun,6/1/2022,2,56,4,11,0.0,0
2022.0,jun,6/1/2022,2,58,1,2,0.0,1
2022.0,jun,6/1/2022,2,59,1,5,0.0,1
2022.0,jun,6/1/2022,2,63,4,11,0.0,0
2022.0,jun,6/1/2022,2,64,4,11,0.0,0
2022.0,jun,6/1/2022,2,66,4,11,0.0,0
2022.0,jun,6/1/2022,3,1,4,11,0.0,2
2022.0,jun,6/1/2022,3,2,4,11,0.0,2
2022.0,jun,6/1/2022,3,5,4,11,0.0,2
2022.0,jun,6/1/2022,3,9,3,9,0.0,2
2022.0,jun,6/1/2022,3,10,4,11,0.0,2
2022.0,jun,6/1/2022,3,11,4,11,0.0,2
2022.0,jun,6/1/2022,3,12,4,11,0.0,2
2022.0,jun,6/1/2022,3,13,4,11,0.0,2
2022.0,jun,6/1/2022,3,15,4,11,0.0,2
2022.0,jun,6/1/2022,3,16,4,11,0.0,2
2022.0,jun,6/1/2022,3,18,1,6,2929.0,1
2022.0,jun,6/1/2022,3,17,1,3,29.0,1
2022.0,jun,6/1/2022,3,22,4,11,0.0,2
2022.0,jun,6/1/2022,3,23,4,11,0.0,2
2022.0,jun,6/1/2022,3,26,4,11,1.0,2
2022.0,jun,6/1/2022,3,33,4,11,0.0,2
2022.0,jun,6/1/2022,3,31,0,0,101.0,1
2022.0,jun,6/1/2022,3,32,0,0,0.0,1
2022.0,jun,6/1/2022,3,38,0,0,0.0,1
2022.0,jun,6/1/2022,3,39,2,8,0.0,0
2022.0,jun,6/1/2022,3,40,2,7,9.0,0
2022.0,jun,6/1/2022,3,58,1,2,12.0,1
2022.0,jun,6/1/2022,3,59,1,5,18.0,1
2022.0,jun,6/1/2022,3,63,4,11,0.0,0
2022.0,jun,6/1/2022,3,65,4,11,0.0,0
2022.0,jun,6/1/2022,3,66,4,11,0.0,0
2022.0,jun,6/1/2022,3,69,4,11,0.0,0
2022.0,jun,6/1/2022,0,26,4,11,0.0,2
2022.0,jun,6/1/2022,0,33,4,11,0.0,2
2022.0,jun,6/1/2022,0,31,0,0,0.0,1
2022.0,jun,6/1/2022,0,38,0,0,0.0,1
2022.0,jun,6/1/2022,0,39,2,8,0.0,0
2022.0,jun,6/1/2022,0,40,2,7,0.0,0
2022.0,jun,6/1/2022,0,45,0,0,0.0,1
2022.0,jun,6/1/2022,0,58,1,2,0.0,1
2022.0,jun,6/1/2022,0,59,1,5,0.0,1
2022.0,jun,6/1/2022,1,0,4,11,0.0,2
2022.0,jun,6/1/2022,1,1,4,11,0.0,2
2022.0,jun,6/1/2022,1,2,4,11,0.0,2
2022.0,jun,6/1/2022,1,5,4,11,0.0,2
2022.0,jun,6/1/2022,1,9,3,9,0.0,2
2022.0,jun,6/1/2022,1,11,4,11,0.0,2
2022.0,jun,6/1/2022,1,12,4,11,0.0,2
2022.0,jun,6/1/2022,1,13,4,11,0.0,2
2022.0,jun,6/1/2022,1,15,4,11,0.0,2
2022.0,jun,6/1/2022,1,20,3,10,0.0,2
2022.0,jun,6/1/2022,1,18,1,6,4.0,1
2022.0,jun,6/1/2022,1,17,1,3,6.0,1
2022.0,jun,6/1/2022,1,21,4,11,0.0,2
2022.0,jun,6/1/2022,1,22,4,11,0.0,2
2022.0,jun,6/1/2022,1,23,4,11,0.0,2
2022.0,jun,6/1/2022,1,25,4,11,0.0,2
2022.0,jun,6/1/2022,1,26,4,11,18.0,2
2022.0,jun,6/1/2022,1,27,4,11,0.0,2
2022.0,jun,6/1/2022,1,33,4,11,0.0,2
2022.0,jun,6/1/2022,1,31,0,0,1664.0,1
2022.0,jun,6/1/2022,1,32,0,0,1.0,1
2022.0,jun,6/1/2022,1,38,0,0,3.0,1
2022.0,jun,6/1/2022,1,39,2,8,1.0,0
2022.0,jun,6/1/2022,1,40,2,7,46.0,0
2022.0,jun,6/1/2022,1,45,0,0,65.0,1
2022.0,jun,6/1/2022,1,46,3,9,0.0,0
2022.0,jun,6/1/2022,1,47,3,9,0.0,0
2022.0,jun,6/1/2022,1,50,4,11,0.0,0
2022.0,jun,6/1/2022,1,54,4,11,0.0,0
2022.0,jun,6/1/2022,1,55,4,11,0.0,0
2022.0,jun,6/1/2022,1,59,1,5,44.0,1
2022.0,jun,6/1/2022,1,63,4,11,0.0,0
2022.0,jun,6/1/2022,1,65,4,11,0.0,0
2022.0,jun,6/1/2022,1,69,4,11,0.0,0
